        40    2958336             5.080000             5.030000             0.000000
        60    2958336             3.400000             3.390000             0.000000
        80    2958336             2.510000             2.490000             0.000000
       180    2958336             0.843000             0.836000             0.000000
       200    2958336             0.694000             0.669000             0.000000
       100    2958336             2.110000             2.120000             0.000000
       120    2958336             1.640000             1.720000             0.000000
       140    2958336             1.300000             1.280000             0.000000
       160    2958336             1.080000             0.974000             0.000000
