       180    2958336             0.569000             0.564000             0.000000
       200    2958336             0.467000             0.470000             0.000000
        60    2958336             2.300000             2.280000             0.000000
        80    2958336             2.120000             2.110000             0.000000
       100    2958336             1.290000             1.290000             0.000000
       120    2958336             0.966000             0.960000             0.000000
       140    2958336             0.986000             0.978000             0.000000
       160    2958336             0.805000             0.791000             0.000000
        40    2958336             6.070000             6.030000             0.000000
